mature_mirna_id,target_symbol
hsa-miR-3681-3p,GDF15
hsa-miR-3692-3p,GDF15
hsa-miR-3914,GDF15
hsa-miR-4436a,GDF15
hsa-miR-4436b-3p,GDF15
hsa-miR-4632-5p,GDF15
hsa-miR-5000-3p,GDF15
hsa-miR-549a,GDF15
hsa-miR-6721-5p,GDF15
hsa-miR-6735-5p,GDF15
hsa-miR-6807-5p,GDF15
hsa-miR-6879-5p,GDF15
hsa-miR-764,GDF15
hsa-miR-7843-5p,GDF15
hsa-miR-937-3p,GDF15
hsa-miR-26b-5p,SCARA3
hsa-miR-615-3p,SCARA3
hsa-miR-338-3p,SCARA3
hsa-miR-4524a-3p,SCARA3
hsa-miR-4786-5p,SCARA3
hsa-miR-5683,SCARA3
hsa-miR-576-3p,SCARA3
hsa-miR-6741-5p,SCARA3
hsa-miR-769-5p,SCARA3
hsa-miR-335-5p,MXRA8
hsa-miR-3688-5p,MXRA8
hsa-miR-196a-3p,MXRA8
hsa-miR-4693-3p,MXRA8
hsa-miR-6761-5p,MXRA8
hsa-miR-4717-5p,MXRA8
hsa-miR-1972,MXRA8
hsa-miR-6768-5p,MXRA8
hsa-miR-1295b-5p,MXRA8
hsa-miR-1912,MXRA8
hsa-miR-3157-5p,MXRA8
hsa-miR-4690-3p,MXRA8
hsa-miR-5685,MXRA8
hsa-miR-6759-3p,MXRA8
hsa-miR-6814-5p,MXRA8
hsa-miR-6830-5p,MXRA8
hsa-miR-335-5p,MARCKSL1
hsa-miR-128-3p,MARCKSL1
hsa-miR-7-5p,MARCKSL1
hsa-miR-24-3p,MARCKSL1
hsa-miR-708-5p,MARCKSL1
hsa-miR-30c-2-3p,MARCKSL1
hsa-miR-615-3p,MARCKSL1
hsa-miR-331-3p,MARCKSL1
hsa-miR-5088-5p,MARCKSL1
hsa-miR-5572,MARCKSL1
hsa-miR-4260,MARCKSL1
hsa-miR-450a-2-3p,MARCKSL1
hsa-miR-6857-5p,MARCKSL1
hsa-miR-6763-5p,MARCKSL1
hsa-miR-3150a-3p,MARCKSL1
hsa-miR-6810-5p,MARCKSL1
hsa-miR-2110,MARCKSL1
hsa-miR-30e-5p,MARCKSL1
hsa-miR-30d-5p,MARCKSL1
hsa-miR-30c-5p,MARCKSL1
hsa-miR-30b-5p,MARCKSL1
hsa-miR-6825-5p,MARCKSL1
hsa-miR-30a-5p,MARCKSL1
hsa-miR-939-5p,MARCKSL1
hsa-miR-1343-5p,MARCKSL1
hsa-miR-3175,MARCKSL1
hsa-miR-4284,MARCKSL1
hsa-miR-3934-3p,MARCKSL1
hsa-miR-4518,MARCKSL1
hsa-miR-1266-5p,MARCKSL1
hsa-miR-6754-5p,MARCKSL1
hsa-miR-4441,MARCKSL1
hsa-miR-4270,MARCKSL1
hsa-miR-6755-5p,MARCKSL1
hsa-miR-211-3p,MARCKSL1
hsa-miR-6841-5p,MARCKSL1
hsa-miR-149-5p,MARCKSL1
hsa-miR-140-3p,MARCKSL1
hsa-let-7a-5p,MARCKSL1
hsa-let-7b-5p,MARCKSL1
hsa-let-7c-5p,MARCKSL1
hsa-let-7d-5p,MARCKSL1
hsa-let-7e-5p,MARCKSL1
hsa-let-7f-5p,MARCKSL1
hsa-let-7g-5p,MARCKSL1
hsa-let-7i-5p,MARCKSL1
hsa-miR-1296-5p,MARCKSL1
hsa-miR-3144-5p,MARCKSL1
hsa-miR-3173-3p,MARCKSL1
hsa-miR-3191-3p,MARCKSL1
hsa-miR-4458,MARCKSL1
hsa-miR-4500,MARCKSL1
hsa-miR-4512,MARCKSL1
hsa-miR-4533,MARCKSL1
hsa-miR-4640-5p,MARCKSL1
hsa-miR-4652-5p,MARCKSL1
hsa-miR-4726-5p,MARCKSL1
hsa-miR-4747-5p,MARCKSL1
hsa-miR-491-5p,MARCKSL1
hsa-miR-5196-5p,MARCKSL1
hsa-miR-6891-5p,MARCKSL1
hsa-miR-6895-5p,MARCKSL1
hsa-miR-7160-3p,MARCKSL1
hsa-miR-92a-2-5p,MARCKSL1
hsa-miR-9500,MARCKSL1
hsa-miR-98-5p,MARCKSL1
hsa-miR-335-5p,CMTM3
hsa-miR-132-3p,CMTM3
hsa-miR-124-3p,CMTM3
hsa-miR-24-3p,CMTM3
hsa-miR-335-5p,ZPLD1
hsa-miR-148b-3p,ZPLD1
hsa-miR-335-5p,FNDC9
hsa-let-7a-5p,FNDC9
hsa-let-7b-5p,FNDC9
hsa-let-7c-5p,FNDC9
hsa-let-7d-5p,FNDC9
hsa-let-7e-5p,FNDC9
hsa-let-7f-5p,FNDC9
hsa-let-7g-5p,FNDC9
hsa-let-7i-5p,FNDC9
hsa-miR-202-3p,FNDC9
hsa-miR-4458,FNDC9
hsa-miR-4500,FNDC9
hsa-miR-5700,FNDC9
hsa-miR-6076,FNDC9
hsa-miR-6797-3p,FNDC9
hsa-miR-6806-5p,FNDC9
hsa-miR-6809-5p,FNDC9
hsa-miR-98-5p,FNDC9
hsa-miR-106b-5p,SHISA2
hsa-miR-222-3p,SHISA2
hsa-miR-183-5p,SHISA2
hsa-miR-2681-5p,SHISA2
hsa-miR-190a-3p,SHISA2
hsa-miR-5011-5p,SHISA2
hsa-miR-1277-5p,SHISA2
hsa-miR-138-1-3p,SHISA2
hsa-miR-7977,SHISA2
hsa-miR-6848-5p,SHISA2
hsa-miR-6846-5p,SHISA2
hsa-miR-4697-5p,SHISA2
hsa-miR-4488,SHISA2
hsa-miR-1237-5p,SHISA2
hsa-miR-6816-5p,SHISA2
hsa-miR-3196,SHISA2
hsa-miR-3180-3p,SHISA2
hsa-miR-3180,SHISA2
hsa-miR-5787,SHISA2
hsa-miR-4505,SHISA2
hsa-miR-24-3p,SHISA2
hsa-miR-4284,SHISA2
hsa-miR-4731-5p,SHISA2
hsa-miR-637,SHISA2
hsa-miR-1273h-5p,SHISA2
hsa-miR-149-3p,SHISA2
hsa-miR-1910-3p,SHISA2
hsa-miR-30b-3p,SHISA2
hsa-miR-30c-1-3p,SHISA2
hsa-miR-30c-2-3p,SHISA2
hsa-miR-3122,SHISA2
hsa-miR-3689a-3p,SHISA2
hsa-miR-3689b-3p,SHISA2
hsa-miR-3689c,SHISA2
hsa-miR-383-3p,SHISA2
hsa-miR-3913-5p,SHISA2
hsa-miR-3929,SHISA2
hsa-miR-4329,SHISA2
hsa-miR-4419b,SHISA2
hsa-miR-4478,SHISA2
hsa-miR-450a-1-3p,SHISA2
hsa-miR-4514,SHISA2
hsa-miR-4524a-3p,SHISA2
hsa-miR-4524b-3p,SHISA2
hsa-miR-4692,SHISA2
hsa-miR-4728-5p,SHISA2
hsa-miR-485-5p,SHISA2
hsa-miR-6511a-5p,SHISA2
hsa-miR-6513-5p,SHISA2
hsa-miR-6779-5p,SHISA2
hsa-miR-6780a-5p,SHISA2
hsa-miR-6785-5p,SHISA2
hsa-miR-6788-5p,SHISA2
hsa-miR-6799-5p,SHISA2
hsa-miR-6883-5p,SHISA2
hsa-miR-6884-5p,SHISA2
hsa-miR-7106-5p,SHISA2
hsa-miR-887-5p,SHISA2
hsa-miR-510-3p,C3orf70
hsa-miR-4738-3p,C3orf70
hsa-miR-6736-5p,C3orf70
hsa-miR-4701-3p,C3orf70
hsa-miR-1262,C3orf70
hsa-miR-7703,C3orf70
hsa-miR-6720-5p,C3orf70
hsa-miR-6512-3p,C3orf70
hsa-miR-661,C3orf70
hsa-miR-4252,C3orf70
hsa-miR-6776-5p,C3orf70
hsa-miR-4793-3p,C3orf70
hsa-miR-766-3p,C3orf70
hsa-miR-6742-3p,C3orf70
hsa-miR-6849-3p,C3orf70
hsa-miR-508-5p,C3orf70
hsa-let-7e-5p,SPN
hsa-let-7b-5p,SPN
hsa-miR-4722-5p,SPN
hsa-miR-4768-3p,SPN
hsa-miR-5589-3p,SPN
hsa-miR-574-5p,SPN
hsa-miR-6867-5p,SPN
hsa-miR-6818-5p,SPN
hsa-miR-337-3p,SPN
hsa-miR-6829-3p,SPN
hsa-miR-6791-3p,SPN
hsa-miR-4707-3p,SPN
hsa-miR-519e-3p,SPN
hsa-miR-515-3p,SPN
hsa-miR-33b-3p,SPN
hsa-miR-371a-3p,SPN
hsa-miR-371b-3p,SPN
hsa-miR-18a-3p,SPN
hsa-miR-324-3p,SPN
hsa-miR-1913,SPN
hsa-miR-6749-3p,SPN
hsa-miR-7113-3p,SPN
hsa-miR-3194-3p,SPN
hsa-miR-510-3p,SPN
hsa-miR-6881-3p,SPN
hsa-miR-6780a-3p,SPN
hsa-miR-7159-5p,SPN
hsa-miR-877-3p,SPN
hsa-miR-3065-5p,SPN
hsa-miR-4666b,SPN
hsa-miR-6750-3p,SPN
hsa-miR-6805-3p,SPN
hsa-miR-5691,SPN
hsa-miR-5001-3p,SPN
hsa-miR-335-3p,SPN
hsa-miR-5007-3p,SPN
hsa-miR-4775,SPN
hsa-miR-664a-5p,SPN
hsa-miR-4794,SPN
hsa-miR-4735-5p,SPN
hsa-miR-1279,SPN
hsa-miR-6765-3p,SPN
hsa-miR-590-3p,SPN
hsa-miR-196a-5p,SLC7A7
hsa-miR-5701,SLC7A7
hsa-miR-3689f,SLC7A7
hsa-miR-3689e,SLC7A7
hsa-miR-3689b-5p,SLC7A7
hsa-miR-3689a-5p,SLC7A7
hsa-miR-6804-3p,SLC7A7
hsa-miR-4679,SLC7A7
hsa-miR-338-3p,SLC7A7
hsa-miR-4530,SLC7A7
hsa-miR-3065-3p,SLC7A7
hsa-miR-5586-5p,SLC7A7
hsa-miR-6513-5p,ADIPOQ
hsa-miR-887-5p,ADIPOQ
hsa-miR-3913-5p,ADIPOQ
hsa-miR-3122,ADIPOQ
hsa-miR-450a-1-3p,ADIPOQ
hsa-miR-6780a-5p,ADIPOQ
hsa-miR-6779-5p,ADIPOQ
hsa-miR-3689c,ADIPOQ
hsa-miR-3689b-3p,ADIPOQ
hsa-miR-3689a-3p,ADIPOQ
hsa-miR-30b-3p,ADIPOQ
hsa-miR-1273h-5p,ADIPOQ
hsa-miR-6788-5p,ADIPOQ
hsa-miR-30c-2-3p,ADIPOQ
hsa-miR-30c-1-3p,ADIPOQ
hsa-miR-6514-3p,ADIPOQ
hsa-miR-3165,ADIPOQ
hsa-miR-6745,ADIPOQ
hsa-miR-363-5p,ADIPOQ
hsa-miR-6799-5p,ADIPOQ
hsa-miR-6883-5p,ADIPOQ
hsa-miR-6785-5p,ADIPOQ
hsa-miR-4728-5p,ADIPOQ
hsa-miR-149-3p,ADIPOQ
hsa-miR-7106-5p,ADIPOQ
hsa-miR-3656,ADIPOQ
hsa-miR-6811-3p,ADIPOQ
hsa-miR-214-5p,ADIPOQ
hsa-miR-6087,ADIPOQ
hsa-miR-383-3p,ADIPOQ
hsa-miR-95-5p,CIDEC
hsa-miR-527,CIDEC
hsa-miR-518a-5p,CIDEC
hsa-miR-548aw,CIDEC
hsa-miR-137,CIDEC
hsa-miR-889-3p,CIDEC
hsa-miR-4717-3p,CIDEC
hsa-miR-92b-3p,CIDEC
hsa-miR-92a-3p,CIDEC
hsa-miR-367-3p,CIDEC
hsa-miR-363-3p,CIDEC
hsa-miR-32-5p,CIDEC
hsa-miR-25-3p,CIDEC
hsa-miR-32-3p,CIDEC
hsa-miR-659-3p,MSR1
hsa-miR-494-5p,MSR1
hsa-miR-410-5p,MSR1
hsa-miR-323b-5p,MSR1
hsa-miR-9-5p,MSR1
hsa-miR-1249-3p,MSR1
hsa-miR-7108-3p,MSR1
hsa-miR-1225-3p,FCER1G
hsa-miR-6749-3p,DUOX2
hsa-miR-7977,DUOX2
hsa-miR-6829-3p,DUOX2
hsa-miR-6791-3p,DUOX2
hsa-miR-4469,DUOX2
hsa-miR-372-5p,DUOX2
hsa-miR-660-3p,DUOX2
hsa-miR-5193,DUOX2
hsa-miR-6849-3p,DUOX2
hsa-miR-6847-5p,DUOX2
hsa-miR-7853-5p,DUOX2
hsa-miR-105-5p,DUOX2
hsa-miR-4661-3p,DUOX2
hsa-miR-513b-3p,DUOX2
hsa-miR-92a-3p,RCN3
hsa-miR-27a-3p,SIGLEC1
hsa-miR-6734-5p,RIN3
hsa-miR-4710,RIN3
hsa-miR-6825-5p,RIN3
hsa-miR-6738-5p,RIN3
hsa-miR-5194,RIN3
hsa-miR-1914-3p,RIN3
hsa-miR-423-5p,RIN3
hsa-miR-3184-5p,RIN3
hsa-miR-6848-3p,ATCAY
hsa-miR-6843-3p,ATCAY
hsa-miR-3187-3p,ATCAY
hsa-miR-4435,ATCAY
hsa-miR-588,ATCAY
hsa-miR-4701-5p,ATCAY
hsa-miR-548s,ATCAY
hsa-miR-3194-5p,ATCAY
hsa-miR-3663-5p,ATCAY
hsa-miR-3653-5p,ATCAY
hsa-miR-6849-3p,ATCAY
hsa-miR-5089-5p,ATCAY
hsa-miR-4314,ATCAY
hsa-miR-6506-5p,ATCAY
hsa-miR-619-5p,ATCAY
hsa-miR-3192-5p,ATCAY
hsa-miR-4646-5p,ATCAY
hsa-miR-204-3p,ATCAY
hsa-miR-150-5p,ATCAY
hsa-miR-7107-5p,ATCAY
hsa-miR-1234-3p,ATCAY
hsa-miR-4485-5p,ATCAY
hsa-miR-640,ATCAY
hsa-miR-8088,ATCAY
hsa-miR-5699-3p,ATCAY
hsa-miR-4421,ATCAY
hsa-miR-3934-5p,ATCAY
hsa-miR-764,ATCAY
hsa-miR-125a-3p,ATCAY
hsa-miR-378a-5p,ATCAY
hsa-miR-6821-3p,ATCAY
hsa-miR-6790-3p,ATCAY
hsa-miR-4763-5p,ATCAY
hsa-miR-6747-3p,ATCAY
hsa-miR-6778-3p,ATCAY
hsa-miR-4454,ATCAY
hsa-miR-186-3p,ATCAY
hsa-miR-203b-3p,ATCAY
hsa-miR-7158-3p,ATCAY
hsa-miR-4680-5p,ATCAY
hsa-miR-4635,ATCAY
hsa-miR-1224-3p,ATCAY
hsa-miR-218-5p,CCDC80
hsa-miR-5010-3p,CCDC80
hsa-miR-4531,CCDC80
hsa-miR-1273e,CCDC80
hsa-miR-4516,CCDC80
hsa-miR-5703,CCDC80
hsa-miR-4434,CCDC80
hsa-miR-539-5p,CCDC80
hsa-miR-5680,CCDC80
hsa-miR-527,CCDC80
hsa-miR-518a-5p,CCDC80
hsa-miR-6864-5p,CCDC80
hsa-miR-6126,CCDC80
hsa-miR-526b-5p,CCDC80
hsa-miR-6124,CCDC80
hsa-miR-1252-5p,CCDC80
hsa-miR-5584-3p,CCDC80
hsa-miR-4635,CCDC80
hsa-miR-148a-5p,CCDC80
hsa-miR-651-3p,CCDC80
hsa-miR-145-5p,CCDC80
hsa-miR-4446-5p,CCDC80
hsa-miR-6814-5p,CCDC80
hsa-miR-3691-3p,CCDC80
hsa-miR-4328,CCDC80
hsa-miR-6715b-5p,CCDC80
hsa-miR-4269,CCDC80
hsa-miR-500b-3p,CCDC80
hsa-miR-4482-5p,CCDC80
hsa-miR-3130-5p,CCDC80
hsa-miR-548aw,CCDC80
hsa-miR-19b-3p,CCDC80
hsa-miR-19a-3p,CCDC80
hsa-miR-1468-3p,CCDC80
hsa-miR-548x-5p,CCDC80
hsa-miR-548g-5p,CCDC80
hsa-miR-548f-5p,CCDC80
hsa-miR-548aj-5p,CCDC80
hsa-miR-6859-5p,CCDC80
hsa-miR-3916,CCDC80
hsa-miR-8066,CCDC80
hsa-miR-3125,CCDC80
hsa-miR-3171,CCDC80
hsa-miR-545-3p,CCDC80
hsa-miR-3668,CCDC80
hsa-miR-6838-5p,CCDC80
hsa-miR-497-5p,CCDC80
hsa-miR-424-5p,CCDC80
hsa-miR-195-5p,CCDC80
hsa-miR-16-5p,CCDC80
hsa-miR-15b-5p,CCDC80
hsa-miR-15a-5p,CCDC80
hsa-miR-6083,CCDC80
hsa-miR-409-3p,CCDC80
hsa-miR-190a-3p,CCDC80
hsa-miR-374b-5p,CCDC80
hsa-miR-374a-5p,CCDC80
hsa-miR-5011-5p,CCDC80
hsa-miR-656-3p,CCDC80
hsa-miR-410-3p,CCDC80
hsa-miR-5692c,CCDC80
hsa-miR-5692b,CCDC80
hsa-miR-369-3p,CCDC80
hsa-miR-1277-5p,CCDC80
hsa-miR-3973,CCDC80
hsa-miR-559,CCDC80
hsa-miR-548y,CCDC80
hsa-miR-548w,CCDC80
hsa-miR-548o-5p,CCDC80
hsa-miR-548j-5p,CCDC80
hsa-miR-548i,CCDC80
hsa-miR-548h-5p,CCDC80
hsa-miR-548d-5p,CCDC80
hsa-miR-548c-5p,CCDC80
hsa-miR-548bb-5p,CCDC80
hsa-miR-548b-5p,CCDC80
hsa-miR-548ay-5p,CCDC80
hsa-miR-548au-5p,CCDC80
hsa-miR-548as-5p,CCDC80
hsa-miR-548ar-5p,CCDC80
hsa-miR-548aq-5p,CCDC80
hsa-miR-548ap-5p,CCDC80
hsa-miR-548am-5p,CCDC80
hsa-miR-548ak,CCDC80
hsa-miR-548ae-5p,CCDC80
hsa-miR-548ad-5p,CCDC80
hsa-miR-548ab,CCDC80
hsa-miR-548a-5p,CCDC80
hsa-miR-4422,CCDC80
hsa-miR-6835-3p,CCDC80
hsa-miR-3934-3p,CCDC80
hsa-miR-767-3p,CCDC80
hsa-miR-548c-3p,CCDC80
hsa-miR-186-5p,CCDC80
hsa-miR-6513-5p,CCDC80
hsa-miR-3913-5p,CCDC80
hsa-miR-3122,CCDC80
hsa-miR-450a-1-3p,CCDC80
hsa-miR-6799-5p,CCDC80
hsa-miR-6883-5p,CCDC80
hsa-miR-6785-5p,CCDC80
hsa-miR-4728-5p,CCDC80
hsa-miR-149-3p,CCDC80
hsa-miR-6089,CCDC80
hsa-miR-3129-5p,CCDC80
hsa-miR-199b-3p,CCDC80
hsa-miR-199a-3p,CCDC80
hsa-miR-936,CCDC80
hsa-miR-4684-5p,CCDC80
hsa-miR-5589-5p,CCDC80
hsa-miR-6776-5p,CCDC80
hsa-miR-3675-3p,CCDC80
hsa-miR-320e,CCDC80
hsa-miR-6771-3p,CCDC80
hsa-miR-6516-5p,CCDC80
hsa-miR-455-3p,CCDC80
hsa-miR-7703,CCDC80
hsa-miR-6807-5p,CCDC80
hsa-miR-6720-5p,CCDC80
hsa-miR-6512-3p,CCDC80
hsa-miR-650,CCDC80
hsa-miR-3612,CCDC80
hsa-miR-6499-3p,CCDC80
hsa-miR-2467-3p,CCDC80
hsa-miR-6086,CCDC80
hsa-miR-377-5p,CCDC80
hsa-miR-1827,CCDC80
hsa-miR-4793-3p,CCDC80
hsa-miR-766-3p,CCDC80
hsa-miR-6849-3p,CCDC80
hsa-miR-1273g-3p,CCDC80
hsa-miR-4257,CCDC80
hsa-miR-6511a-5p,CCDC80
hsa-miR-1910-3p,CCDC80
hsa-miR-508-5p,CCDC80
hsa-miR-92a-3p,TYMP
hsa-miR-484,LAMB2
hsa-miR-196b-5p,LAMB2
hsa-miR-877-3p,LY6E
hsa-miR-744-5p,LY6E
hsa-miR-7847-3p,LY6E
hsa-miR-654-5p,LY6E
hsa-miR-541-3p,LY6E
hsa-miR-6880-5p,LY6E
hsa-miR-6766-5p,LY6E
hsa-miR-6756-5p,LY6E
hsa-miR-608,LY6E
hsa-miR-4651,LY6E
hsa-miR-7110-5p,LY6E
hsa-miR-6842-5p,LY6E
hsa-miR-6752-5p,LY6E
hsa-miR-486-3p,LY6E
hsa-miR-2861,LY6E
hsa-miR-6721-5p,LY6E
hsa-miR-4736,LY6E
hsa-miR-6851-5p,LY6E
hsa-miR-3689d,LY6E
hsa-miR-3665,LY6E
hsa-miR-6722-3p,LY6E
hsa-miR-6836-5p,LY6E
hsa-miR-1909-3p,LY6E
hsa-miR-6132,LY6E
hsa-miR-6798-5p,LY6E
hsa-miR-6732-5p,LY6E
hsa-miR-122-5p,HLA-DQA2
hsa-miR-6798-3p,HLA-DQA2
hsa-miR-4673,HLA-DQA2
hsa-miR-4645-5p,HLA-DQA2
hsa-miR-335-5p,WNT3
hsa-miR-215-5p,WNT3
hsa-miR-192-5p,WNT3
hsa-miR-1301-3p,WNT3
hsa-miR-6834-5p,WNT3
hsa-miR-4710,WNT3
hsa-miR-7106-5p,WNT3
hsa-miR-766-5p,WNT3
hsa-miR-6077,WNT3
hsa-miR-3665,WNT3
hsa-miR-4731-5p,WNT3
hsa-miR-6133,WNT3
hsa-miR-6130,WNT3
hsa-miR-6129,WNT3
hsa-miR-6127,WNT3
hsa-miR-4510,WNT3
hsa-miR-4419a,WNT3
hsa-miR-6875-5p,WNT3
hsa-miR-3126-5p,WNT3
hsa-miR-4487,WNT3
hsa-miR-125a-3p,WNT3
hsa-miR-4756-5p,WNT3
hsa-miR-4739,WNT3
hsa-miR-1321,WNT3
hsa-miR-3685,WNT3
hsa-miR-155-3p,WNT3
hsa-miR-659-5p,WNT3
hsa-miR-3667-3p,WNT3
hsa-miR-5684,WNT3
hsa-miR-1255b-2-3p,WNT3
hsa-miR-125b-5p,Fas
hsa-miR-124-3p,TSKU
hsa-miR-7-5p,TSKU
hsa-miR-26b-5p,TSKU
hsa-miR-769-5p,TSKU
hsa-miR-196a-5p,TSKU
hsa-miR-17-5p,TSKU
hsa-miR-20a-5p,TSKU
hsa-miR-33a-5p,TSKU
hsa-miR-93-5p,TSKU
hsa-miR-106a-5p,TSKU
hsa-miR-106b-5p,TSKU
hsa-miR-20b-5p,TSKU
hsa-miR-519c-3p,TSKU
hsa-miR-526b-3p,TSKU
hsa-miR-519b-3p,TSKU
hsa-miR-519d-3p,TSKU
hsa-miR-519a-3p,TSKU
hsa-miR-33b-5p,TSKU
hsa-miR-762,TSKU
hsa-miR-4492,TSKU
hsa-miR-4498,TSKU
hsa-miR-4505,TSKU
hsa-miR-5001-5p,TSKU
hsa-miR-5787,TSKU
hsa-miR-4435,TSKU
hsa-miR-670-5p,TSKU
hsa-miR-151a-3p,TSKU
hsa-miR-1252-5p,TSKU
hsa-miR-3190-5p,TSKU
hsa-miR-339-5p,TSKU
hsa-miR-3938,TSKU
hsa-miR-4463,TSKU
hsa-miR-4499,TSKU
hsa-miR-3154,TSKU
hsa-miR-193b-3p,TSKU
hsa-miR-193a-3p,TSKU
hsa-miR-4511,TSKU
hsa-miR-4694-5p,TSKU
hsa-miR-4286,TSKU
hsa-miR-7978,TSKU
hsa-miR-4803,TSKU
hsa-miR-1271-5p,TSKU
hsa-miR-183-5p,TSKU
hsa-miR-96-5p,TSKU
hsa-miR-6868-3p,TSKU
hsa-miR-4685-3p,TSKU
hsa-miR-4287,TSKU
hsa-miR-4469,TSKU
hsa-miR-1248,TSKU
hsa-miR-1237-3p,TSKU
hsa-miR-3667-3p,TSKU
hsa-miR-5088-3p,TSKU
hsa-miR-4667-3p,TSKU
hsa-miR-1470,TSKU
hsa-miR-4446-5p,TSKU
hsa-miR-5006-3p,TSKU
hsa-miR-4755-5p,TSKU
hsa-miR-642a-5p,TSKU
hsa-miR-3124-3p,TSKU
hsa-miR-6741-3p,TSKU
hsa-miR-6875-3p,TSKU
hsa-miR-6809-3p,TSKU
hsa-miR-4768-5p,TSKU
hsa-miR-6833-3p,TSKU
hsa-miR-6873-3p,TSKU
hsa-miR-6867-3p,TSKU
hsa-miR-6817-3p,TSKU
hsa-miR-7110-3p,TSKU
hsa-miR-6845-3p,TSKU
hsa-miR-7113-3p,TSKU
hsa-miR-6885-3p,TSKU
hsa-miR-3140-3p,TSKU
hsa-miR-1182,TSKU
hsa-miR-6870-3p,TSKU
hsa-miR-331-3p,TSKU
hsa-miR-6810-3p,TSKU
hsa-miR-6801-3p,TSKU
hsa-miR-3675-3p,TSKU
hsa-miR-1273h-5p,TSKU
hsa-miR-149-3p,TSKU
hsa-miR-1827,TSKU
hsa-miR-30b-3p,TSKU
hsa-miR-3125,TSKU
hsa-miR-3150b-3p,TSKU
hsa-miR-3192-5p,TSKU
hsa-miR-3612,TSKU
hsa-miR-3689a-3p,TSKU
hsa-miR-3689b-3p,TSKU
hsa-miR-3689c,TSKU
hsa-miR-3916,TSKU
hsa-miR-4722-5p,TSKU
hsa-miR-4728-5p,TSKU
hsa-miR-4784,TSKU
hsa-miR-650,TSKU
hsa-miR-6779-5p,TSKU
hsa-miR-6780a-5p,TSKU
hsa-miR-6785-5p,TSKU
hsa-miR-6799-5p,TSKU
hsa-miR-6808-5p,TSKU
hsa-miR-6859-5p,TSKU
hsa-miR-6866-5p,TSKU
hsa-miR-6883-5p,TSKU
hsa-miR-6893-5p,TSKU
hsa-miR-7106-5p,TSKU
hsa-miR-877-5p,TSKU
hsa-miR-940,TSKU
hsa-miR-4311,TSKU
hsa-miR-124-3p,VIM
hsa-miR-17-3p,VIM
hsa-miR-30c-5p,VIM
hsa-miR-138-5p,VIM
hsa-miR-30a-5p,VIM
hsa-miR-26b-5p,VIM
hsa-miR-16-5p,VIM
hsa-miR-1301-3p,VIM
hsa-miR-615-3p,VIM
hsa-miR-3605-3p,VIM
hsa-miR-378a-3p,VIM
hsa-miR-506-3p,VIM
hsa-miR-204-5p,VIM
hsa-miR-875-3p,VIM
hsa-miR-548e-5p,VIM
hsa-miR-3148,VIM
hsa-miR-4328,VIM
hsa-miR-4668-5p,VIM
hsa-miR-3613-3p,VIM
hsa-miR-5681b,VIM
hsa-miR-6124,VIM
hsa-miR-1287-5p,VIM
hsa-miR-3135b,VIM
hsa-miR-4698,VIM
hsa-miR-8063,VIM
hsa-miR-4272,VIM
hsa-miR-320a,VIM
hsa-miR-129-5p,VIM
hsa-miR-134-5p,VIM
hsa-let-7b-5p,CAPG
hsa-miR-1-3p,CAPG
hsa-miR-34a-5p,CAPG
hsa-miR-335-5p,DTX1
hsa-miR-1-3p,DTX1
hsa-miR-4652-3p,DTX1
hsa-miR-4743-3p,DTX1
hsa-miR-6809-3p,DTX1
hsa-miR-6818-3p,DTX1
hsa-miR-6888-3p,DTX1
hsa-miR-4753-3p,DTX1
hsa-miR-6720-5p,DTX1
hsa-miR-6512-3p,DTX1
hsa-miR-6830-3p,DTX1
hsa-miR-593-3p,DTX1
hsa-miR-6895-3p,DTX1
hsa-miR-942-5p,DTX1
hsa-miR-3120-5p,DTX1
hsa-miR-1236-3p,DTX1
hsa-miR-6515-3p,DTX1
hsa-miR-6849-3p,DTX1
hsa-miR-335-5p,HIC1
hsa-miR-3175,HIC1
hsa-miR-6777-5p,HIC1
hsa-miR-6889-5p,HIC1
hsa-miR-4749-5p,HIC1
hsa-miR-4706,HIC1
hsa-miR-18a-3p,HIC1
hsa-miR-324-3p,HIC1
hsa-miR-1913,HIC1
hsa-miR-4781-5p,HIC1
hsa-miR-19b-3p,HIC1
hsa-miR-19a-3p,HIC1
hsa-miR-26b-5p,IL7R
hsa-miR-3924,IL7R
hsa-miR-4775,IL7R
hsa-miR-3682-3p,IL7R
hsa-miR-190b,IL7R
hsa-miR-190a-5p,IL7R
hsa-miR-32-3p,IL7R
hsa-miR-4474-3p,IL7R
hsa-miR-6842-3p,IL7R
hsa-miR-377-3p,IL7R
hsa-miR-365b-5p,IL7R
hsa-miR-365a-5p,IL7R
hsa-miR-8052,IL7R
hsa-miR-3199,IL7R
hsa-miR-5787,IL7R
hsa-miR-4505,IL7R
hsa-miR-4430,IL7R
hsa-miR-3652,IL7R
hsa-miR-6131,IL7R
hsa-miR-1228-3p,IL7R
hsa-miR-889-5p,IL7R
hsa-miR-942-3p,IL7R
hsa-miR-1-3p,LCP1
hsa-miR-520a-3p,LCP1
hsa-miR-30e-5p,LCP1
hsa-miR-30c-5p,LCP1
hsa-miR-30d-5p,LCP1
hsa-miR-30b-5p,LCP1
hsa-miR-30a-5p,LCP1
hsa-miR-26b-5p,LYZ
hsa-miR-4668-5p,LYZ
hsa-miR-6720-5p,LYZ
hsa-miR-7703,LYZ
hsa-miR-6512-3p,LYZ
hsa-miR-6729-5p,LYZ
hsa-miR-4649-5p,LYZ
